,id,summaries,exact_matched_patt_contextual,string_match_prediction,Tech_Label,TP_entries_TECH,FP_entries_TECH,FN_entries_TECH,FP corrected,TP,FP,FN,Precision,Recall,f_score
438,WaJSXbTYYCWprmPxZ5rwCQ_0000,designed high pressure steam and water systems on various combined cycle power plants sized pumps control valves relief valves and other miscellaneous equipment for a variety of services wrote specifications and administered contracts for underground piping alloy piping control valves severe service control valves relief valves and fire protection equipment administered a 450 mw steam turbine contract for a multiunit power plant in florida specialties asme power piping design specification writing contract administration new role as engineering manager on a large combined cycle epc power project six sigma green belt with 19+ years of mechanical engineering experience within the energy industry 14 years of project experience on large epc power oil gas and water projects 5 years of management administrative experience leading a group of 15+ piping engineers specialties piping engineering contract administration process ownership and development pipe stress analysis six sigma green belt with 19+ years of mechanical engineering experience within the energy industry 14 years of project experience on large epc power oil gas and water projects 5 years of management administrative experience leading a group of 15+ piping engineers specialties piping engineering contract administration process ownership and development pipe stress analysis mechanical development manager at black veatch senior mechanical engineer at black veatch,['turbine'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
439,wBFpFSDUurSip-iR-PKkbA_0000,idibu is a mobile friendly candidate acquisition platform that delivers fresh candidates from jobboards social media company websites and job aggregators ppc it integrates beautifully into all major uk and apac crms and funnels all or a selection of candidates into the crm by way of a simple traffic light filter system to allow you to progress candidates through your recruitment workflow unlike similar companies we dont only source from job boards and instead offer multiple candidate streams with idibu you revive internal databases source from job boards social media and design the talent pools that fit your organisation this means on average companies save up to 80 in job board advertising and 50 of their time to set up a free demo or trial call +44 800 311 2750 or email hello idibucom idibu is a talent marketing platform that teams use to source and engage with candidates the tech spins all the plates and handles the attraction and communication channels so recruiters can dedicate time to building great relationships which often leads to candidate exclusivity and a faster time to hire unlike similar companies we dont only source from job boards and instead offer multiple candidate streams with idibu you revive internal databases source from job boards social media and design the talent pools that fit your organisation this means on average companies save up to 80 in job board advertising and 50 of their time to set up a free demo or trial call +44 800 311 2750 or email hello idibucom etz is the only true saas uk timesheet solutionnnetz takes the time out of timesheets with automated powerful and easytouse software etz saves recruitment agency back office costs by up to 70 in just 60 seconds etz can turn a candidate timesheet into a client invoicennyour staff no longer need to touch a single sheet of paper or make a calculation and amazingly etz requires no special software installation or complicated trainingnnfantastically cost effective and user friendly etz already makes an immense difference to over 100 customers who would all happily provide a reference nnspecialtiesntimesheets online timesheets timesheets for recruitment agencies recruitment agency back office software hubspot certified marketing automation marketing executive at etztechnologies marketing manager at etztechnologies,['hubspot'],"['timesheet', 'hubspot']",['hubspot'],['hubspot'],['timesheet'],[],[],1,1,0,0.5,1.0,0.6666666666666666
440,wBLk3O6VFBgmen5IpTLd7Q_0000,automotive software development in robert bosch engineering business solutions pvt ltd bosch for exhaust system sensors requirement analysis design coding review analysis testing documentation etc c embedded c microcontrollers like avr arm linux and sensor interfacing raspberry pi communication protocols i2c virtual i2c spi uart usb can interested in working with device drivers microcontrollers rtos porting kernel level os programming etc automotive software development in robert bosch engineering business solutions pvt ltd bosch ra development review analysis testing documentation etc c embedded c microcontrollers like avr arm linux and sensor interfacing raspberry pi communication protocols i2c virtual i2c spi uart usb can interested in working with device drivers microcontrollers rtos porting kernel level os programming etc c embedded c microcontrollers like avr arm linux and sensor interfacing raspberry pincommunication protocols i2c virtual i2c spi uart usb cannninterested in working with device drivers microcontrollers rtos porting kernel level os programming etc,['linux'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
441,WBw5rfZrqfqsYJgmFkqAsQ_0000,i am an experienced sales manager leader of people business owner sales achiever and registered nurse who works with passion energy and commitment my leadership style is one where i inspire and empower people to be their best and i love the challenge of understanding the key drivers in people and what really makes them tick i believe great organisations are made of great people and that cultivating an environment that boosts clarity unity and agility will deliver successful outcomes faster as well as fostering employee engagement i bring experience as a sales leader business owner sales achiever and registered nurse and work with passion energy and commitment all great organisations are made of great people it is my belief that cultivating an environment that boosts clarity collaboration and agility will deliver successful outcomes faster as well as fostering employee engagement my leadership style is one where i inspire and empower people to be their best and i love the challenge of understanding the key drivers in people and what really makes them tick general manager sales at summerset group holdings limited group sales manager at summerset group holdings limited,['unity'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
442,WGY4ySkaOV4BgJe1avdakg_0000,current leasing consultant at pure view at tpc a luxury midrise apartment complex located in the beautiful san antonio hillcountry as i continue my career i am working towards attaining my real estate license and furthering my education in real estate management my passion for the industry creates a strong internal desire to continuously build upon my business acumen and expand my professional network if you have any questions or would like to simply chat please do not hesitate to connect with me current assistant community director with pure multifamily and have been with the company a little over 3 years as i continue my career i am working towards attaining my masters degree and furthering my education in real estate management my passion for the industry creates a strong internal desire to continuously build upon my business acumen and expand my professional network if you have any questions or would like to simply chat please do not hesitate to connect with me i am currently a junior attending the university of texas at san antonio my major is real estate finance and development with a minor in finance with my degree i hope to become more involved in the real estate industry as well as in the finance world also i plan on applying for an internship in the summer of 20142016 in either the banking real estate or financial field jasmine morris is currently a senior attending the university of texas at san antonio and majoring in real estate finance and development she also plans to further her education by pursuing a masters degree later in her career i am currently a senior attending the university of texas at san antonio and majoring in real estate finance and development student at the university of texas at san antonio leasing consultant pure reit,['jasmine'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
443,winaBuh8GndDVjlEtXnqJw_0000,strong analytical and quantitative background was awarded scholarship by the hellenic cfa society to take cfa l2 june exam with experience in financial accounting financial reporting valuation investments consulting as well as in financial modelling expert at financial accounting and reporting ifrs team player in multicultural environments able to deliver under pressure multitasking clientoriented nnnspecialties passed cfa l2 exam cima diploma in management accounting candidate passed e1 organisational management cima exam exempted for the 5 certificatelevel exams of the cima designation sap erp fico usernnworking for beiersdorf hellas sa a company belonging to the beiersdorf group daxlisted german multinational based in hamburg that manufactures personal care products the companys brands include nivea eucerin labello la prairie and hansaplast among others accounting employee graduate trainee at dax30 firm passed cfa lii exam ie business school graduate at beiersdorf proactive accountant driven to attain the highest business and financial objectives blockchain bitcoin enthusiast accounting employee graduate trainee at dax30 firm passed cfa lii exam ie business school alumnus,['sap erp'],['sap erp'],['sap erp'],['sap erp'],[],[],[],1,0,0,1.0,1.0,1.0
444,wJCSGq8BcMMlxNh7pXBGkQ_0000,as a recently graduated in media design i am in search of an entrylevel graphic design position i untimely want to provide my clients with outstanding design and photographic results my focus as a graphic designer is to listen to clients and understand their needs as well as provide outstanding graphics logos images that truly represent their company apart from meeting their marketing a needs i want to keep in constant contact and stay up to date on the companies growth so that i can provide them with my best worknnthroughout my education i have taken several art courses all those courses allowed me to stay connected to my creative side and learn new abilitiesnnas graphic designer i look forward to the continuation of my creative growth the learning of new skills and the amazing projects that i will have the opportunity of working on in the futurennif you have any questions please feel free to contact mennnsally ruizninteractive media designnspanish language cultures supportnruizsallyrs gmailcom i want to make a difference careers are one of the most important things in our lives i strive to work and help those seeking employment become employed if i can recruit top talent for a position i know i am impacting lives in a positive way and helping the organization become stronger and complete the greatest accomplishment is not in never falling but in rising again after you fall vincelombardi a little bit about myself i am freelance graphic designer while designing i challenge my skills while learning from others i always look forward to utilizing my creative abilities to provide companies and clients with excellent design services as graphic designer looking forward to the continuation of my creative growth and the learning of new skills is rewarding my end and future goal is to become an art director and pass on knowledge to new designers if you have any questions please feel free to contact me sally ruiz interactive media design spanish language cultures support ruizsallyrs gmailcom seeking professional improvement within a company that values my hard work the greatest accomplishment is not in never falling but in rising again after you fall vince lombardi graphic design spanish language cultures support ruizsallyrs gmailcom a passionate designer who is bilingual seeking to make an impact in the world for the better the greatest accomplishment is not in never falling but in rising again after you fall vince lombardi election inspector spanish interpreter at city of milwaukee elections commission design futurist intern at discovery world kohls design it lab graphic designer at city of milwaukee elections commission selfthought graphic designer self directed learner selftaught graphic designer self directed learner freelance graphic designer at graphic designer recruiter and customer support,['gmail'],[],['gmail'],[],[],['gmail'],[],0,0,1,0.0,0.0,0.0
445,wlT3nn-DevpInhGVSiNN9Q_0000,an accomplished and driven professional engineering program manager with the ability to lead large multifunctional teams managing complex projects between multiple organizations this includes experience in championing strategic equipment sourcing groups and supplier management for high volume manufacturing technology development lines while also leading multifactory capital equipment reuse decision models have significant experience and expertise in new factory startups and factory expansions with focus on automation software systems material handling systems simulation design and process tool development as part of overall factory startup proven successful track record in quickly driving program strategy and agreement from all stakeholder organizations communicating direction and facilitating execution at all levels an accomplished and highly skilled engineering project manager with the ability to lead large multifunctional teams managing complex projects between multiple organizations this includes experience in supplier management and championing strategic equipment sourcing groups for high volume manufacturing technology development lines while also leading multifactory capital equipment reuse decision models have expertise in new factory startups and factory expansions with focus on automation software systems material handling systems and process tool development proven successful track record in quickly driving program strategy and agreement from all stakeholder organizations communicating direction and facilitating execution at all levels greater minneapolisst paul area more professionals named gregory stoner mark fisher spacecraft engineer at lockheed martin aeronautics substrate equipment program manager supply chain professional at intel corporation supply chain professional program manager,['intel'],['intel'],['intel'],['intel'],[],[],[],1,0,0,1.0,1.0,1.0
446,wMAnXk77GR15-j6BVAWGjQ_0000,a result oriented strategist with 12 years of progressive experience in it infrastructure products services and solution sales technology consulting account management business development operations and alliance management core strength being client engagement assess and conceptualize technology road map people management leadership and mentoring handled customers across it ites govt psu bfsi healthcare manufacturing telecom segments for it infrastructure business solutionsnnskill set sales alliance strategy driving value proposition and customer satisfaction nsolution architecting negotiation and contract execution team management a result oriented strategist with global experience in it infrastructure services products sales consulting account management business development operations and alliance management excellent knowledge in developing solutions for it outsourcing services digital cloud transformations system integrations analytics automation has performed multiple roles including sales business development presales alliance management delivery and team management in 15 years of career span a selfstarter who takes initiatives and has the ability to work in a highly dynamic demanding and deadline driven environment sr practice manager global infrastructure services nordics at wipro technologies client partner at hcl technologies sweden ab it infrastructure services partner,['wipro'],['wipro'],['wipro'],['wipro'],[],[],[],1,0,0,1.0,1.0,1.0
447,WN8gYmLQ025HGLsr0EEZ9Q_0000,i am a skilled salesman marketer i am very motivated in being successful in accomplishing my goals i believe in building strong relationships on a business and personal levelnni enjoy the sales cycle of figuring out what people need in order to satisfy their demands which will ultimately increase revenue for my organizationnnthrough my experience i have learned to treat others the way you would want to be treated i have developed sharp leadership skills in communication organization and setting a good example for others to follow i am self disciplined and am a very hard worker im extremely determined to get the job done the right way i am a skilled salesman i am very motivated in being successful in accomplishing my goals i believe in building strong relationships on a business and personal level i enjoy the sales cycle of figuring out what people need in order to satisfy their demands which will ultimately increase revenue for my organization through my experience i have learned to treat others the way you would want to be treated i have developed sharp leadership skills in communication organization and setting a good example for others to follow i am self disciplined and am a very hard worker im extremely determined to get the job done the right way smb account executive at workfront account executive at grow account executive at nuvi,['nuvi'],"['nuvi', 'workfront']",['nuvi'],['nuvi'],['workfront'],[],[],1,1,0,0.5,1.0,0.6666666666666666
448,wuqEfHiXCOc8vk0uF04MTQ_0000,extensive experience in new product development product management and new business development across ict industries strong strategic and commercial background with a proven track record in delivering products to market opening up new revenue streams and managing multimillion product pls on a global scalensenior marketer with a unique blend of commercial and technology experience delivering gamechanging products and services transforming the way consumers and enterprises communicate and collaborate successfully demonstrated and executed b2b b2c and vertical segment marketing strategies across network security data centers hosting and cloud services to create demand win customers capture market share and increase revenuesnnncontactsnnemail tamerawad hotmailcomnphone +966565522100 nim tumrawad skype naddress riyadh olaya extensive experience in ict and telecom telco industry with strong strategic and commercial tactics responsible for launching and managing the complete lifecycle performance and improving kpis of the ict portfolio in mobily including cloud iaas saas paas data center netwok and security business continuity services draas baas contacts email tamerawad hotmailcom phone +966565522100 address riyadh saudi arabia extensive experience in ict industry with strong strategic and commercial tactics responsible for launching and managing the complete lifecycle of the ict portfolio in mobily including cloud iaas saas paas data center netwok and security business continuity services draas baas contacts email tamerawad hotmailcom phone +966565522100 address riyadh saudi arabia product management strategy planning marketing research digital transformation cloud sales ict services product management strategy planning marketing research digital transformation senior product manager business continuity resiliency services at mobily product marketing manager cloud ict services at mobily senior product manager cloud ict services application development and maintenance medical device software engineering investment banking middle office sales ops marketing corpdev operations and supply chain,['skype'],"['lifecycle', 'skype']",['skype'],['skype'],['lifecycle'],[],[],1,1,0,0.5,1.0,0.6666666666666666
449,wWIe99h2Hp6Yu8fXNbp8SA_0000,hi im maxime and im a production manager gradute from berghs school of communication now working as a consultant i make things happen am organized and effective without being a huge control freak and i have a passion for the creative part of communication my main skill is that im a good person who is really good with other persons and that im from the north of sweden yes that counts as a skill my background is mainly in journalism radio press news editorial web etc you can reach me at maximejonsson gmailcom work should always be joyful hi im maxime and i just graduated from the production manager program at berghs school of communication i make things happen am organized and effective without being a huge control freak and i have a passion for the creative part of communication my main skill is that im a good person who is really good with other persons and that im from the north of sweden yes that count as a skill my background is mainly in journalism radio press news editorial web etc you can reach me at maximejonsson gmailcom work should always be joyful hi im maxime and im a production manager working at berghs school of communication i make things happen am organized and effective without being a huge control freak and i have a passion for the creative part of communication my background is mainly in journalism radio press news editorial web etc you can reach me at maximejonsson berghsse project manager at berghs school of communication producer at berghs school of communication student at berghs school of communication,['gmail'],[],['gmail'],[],[],['gmail'],[],0,0,1,0.0,0.0,0.0
450,wy9yZQVblcYbafEma7kqFA_0000,im a multidisciplinary digital content marketer and researcher currently providing analytics and seo strategy to local businesses to skyrocket their search results and elevate online presence and engagement i love what i do and maintain a high standard in my work its why i got the rare starred first in my dissertation its why i won scholarships and its why ive never settled for anything less than exceptional skills seo content marketing research analysis highlevel insight and strategy html and css writing localisation if you have something i can help with or an offer please get in touch currently a masters student researching jurisprudence and philosophies of imagination my undergrad hons specialised in continental philosophy european politics and german languagenmy work is typically writing on specialist topics however outside of the university i have done a variety of work including research for the bpd in berlin in conjunction with the 100 year anniversary of the first world warnin my spare time i undertake various roles in theatre productions and other societies attend public seminars and hunt for the next cheap trip abroad im a digital marketer and researcher currently providing marketing analytics and seo strategy im always on the lookout for new creative and collaborative spaces currently researching institutional political and legal ethics my undergrad hons specialised in continental philosophy european politics and german language junior content marketing manager at 100happydaysfoundation digital marketing and seo executive at purple griffon mlitt philosophy student at the university of dundee,['html'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
451,X4ynz1q1mDe0nPT9tr23bw_0000,over 15 years it recruitment experience with a clear focus on building longterm relationships with clients i have worked as a client relationship manager since october 2015 helping to develop and expand our services across key clients ensuring long term engagement delivery and partnership experience of working with large scale organisations across a broad range of sectors including financial retail technical and education working closely with key clients to help focus our services to both current and future needs providing key market insight as well as strategic delivery solutions actively engaged in developing my career i am in the process of completing my prince 2 and will be looking to complete qualifications in itil and agile in the near future over a decades worth of recruitment and senior search and selection experience gained across the north with a clear focus on building longterm relationships with both clients and candidates nnwith the knowledge to recruit across a broad range of technologies i have a wealth of account management and new business experience and focus on finding good candidates longterm opportunitiesnnspecialised recruitment across programme and project management and senior search and selection with a focus on finding those candidates that liaise across business and it delivering either short term project driven benefits or meeting longterm strategic business needs customer relationship manager adecco professional services prince2 foundation customer relationship manager at spring technology customer relationship manager at the adecco group client relationship manager at spring technology,['adecco'],['adecco'],['adecco'],['adecco'],[],[],[],1,0,0,1.0,1.0,1.0
452,X6sz3-INQSP5s6BydLMRfA_0000,i have strong capability in analytical thinking with education background in computing i have received an international achievement as a country representative and also business background as an account manager for retailer i have created many impact innovative way to deliver the solutions to business my strong aspect is analysis and passion in learning new things as well as consulting looking for career opportunity in management consulting strong analytical thinking fast learning leader and teamplayer experienced in entrepreneurship pulp and paper industry consumer goods industry and it industry experienced in team leading coaching and mentoring i could be reached via mobile phone 0974644646 and email tpphata gmailcom strong analytical thinking fast learning leader and teamplayer experienced in entrepreneurship especially distuptive innovation pulp and paper industry consumer goods industry and it industry experienced in team leading coaching and mentoring i could be reached via mobile phone 0974644646 and email tpphata gmailcom experienced in consulting business development entrepreneurship and strategy development for entrepreneurs could be reached via mobile phone 0974644646 and email tpphata gmailcom experienced in consulting business development innovation entrepreneurship and intrapreneurship could be reached via mobile phone 0955974242 and email tpphata gmailcom digital business project manager consultant business founder consultant at gallup and founder at tp packaging solution managing director at tp project,['gmail'],[],['gmail'],[],[],['gmail'],[],0,0,1,0.0,0.0,0.0
453,X9xtBZNVIwwNXBY3J4ubTA_0000,i am an individual with energy and enthusiasm for knowledge and answers i maintain a keen interest in global economics politics and issues around social development and sustainability while i am trained as a chartered accountant i have just completed a post graduate diploma in futures studies to help me gain a more balanced outlook on the world i am currently employed by a large multinational financial services company and have gained significant knowledge about this industry in the shortterm i feel my skills are best suited to consulting in financial services insurance but am open to a new challenge as i have faith in my ability to adapt my longterm goal is to be a visionary leader who inspires people to follow my lead or challenge my opinion in any given situation i believe i am someone who listens first and consults widely but am not afraid to voice my opinion or objections when i am best placed to do so when our yearning for a sustainable prosperous society surpasses our desire for commercial success only then can we truly move forward i am a qualified chartered accountant with more than 11 years experience working within the financial services industry in south africa and the united kingdom my key strengths are enthusiasm for knowledge and a willingness to embrace technology and change in order to help me find solutions i strive to be someone who researches and consults widely in order to draw on diverse experiences and opinions to inform the work i do in the longterm i would like to be a trusted and visionary leader who encourages authenticity in people through my own actions and behaviours when our yearning for a sustainable prosperous society surpasses our desire for commercial success only then do we truly move forward senior manager insurance risk and regulation at pwc london lead business analyst at old mutual south africa business analyst at old mutual group,['pwc'],['pwc'],['pwc'],['pwc'],[],[],[],1,0,0,1.0,1.0,1.0
454,xaNJNi34JEycKKSc4oQy0g_0000,i am a student at the ohio state university where i am currently pursuing a bachelors of science in business administration specializing in finance with an economics minor at ohio state i am the president of the undergraduate finance association which creates relationships and networking opportunities for students and employers alike i am also an active member of alpha kappa psis mu chapter i have demonstrated through numerous work experiences in and out of corporate settings that i am a dedicated hard worker and i am able to work with others to reach meaningful achievements i enjoy work through which i can see tangible impact on the world around me and create and continue beneficial relationships disputes investigations analyst at duff phelps disputes investigations intern at duff phelps financial analyst intern at amazon web services marketing analyst at ycharts inc,['ycharts'],['ycharts'],['ycharts'],['ycharts'],[],[],[],1,0,0,1.0,1.0,1.0
455,xCSZ9MDDbicUUUic7jmFdg_0000,experience in firmware programming acquired during ms projects in particular porting of a ieee 80211 module to uc osiii on cypress psoc 5 using psoc creator nn experience in software implemented hardware fault tolerance acquired during work for ms thesis including development of a targetspecific fault injection system to evaluate performance of implemented solutionnn understanding of the autosar architecturenn experience in model based sw design simulink stateflow for embedded targetnn experience in asic design acquired during ms projects in particular design of a dlx based microprocessorn 1 rtlevel design and its simulationbased verification using mentorgraphics modelsim n 2 gate level synthesis and power optimization dual vt using synopsys designcompiler and synopsys primetime n 3 floorplanning and optimization for irdrop and em using cadence socencounter nn experience in hardware testing techniques atpg bist up self test online testing design of reliable aerospace systems cotsbased reliable systems for avionics multicore and manycore architectures for mixedcriticality applications rams analysis fmea fmeca european projects emc2 mammothup demeter microelectronics design for automotive soc bus interface design and implementation fpga asic phd student in computer and system engineering at politecnico di torino reliable embedded systems design and verification system verilog + uvm verification methodologies phd student at politecnico di torino hardware designer at ideas motion,['cadence'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
456,XDUM-7wOZuSd9CpSTCRd3w_0000,whether it be taking on a new business venture exploring a new country or trying a new food im constantly looking for new ways to push myself out of my comfort zone and tackle new challenges im currently pursuing two professional adventures by day im living the #linkedinlife and supporting our talent acquisition team by working as an hr operations analyst on the side ive started my own company producing hand made candles in recycled containers check them out wwwthecandleshopcom personally i hope that my adventures will take me around the world ive caught the travel bug and look forward to visiting new countries and immersing myself in new cultures lets connect id love to hear about your adventures or share more about my own feel free to reach out at megangaldes gmailcom lifelong learner travel enthusiast hr problem solver aspiring entrepreneur student at the university of california davis managerial economics peer advisor at uc davis program management intern at linkedin incoming hr associate at linkedin,['gmail'],[],['gmail'],[],[],['gmail'],[],0,0,1,0.0,0.0,0.0
457,XEIhTrjxOpvaZgv31vETkw_0000,icf has the following energy efficiency positions available in california program manager irvine or los angeles ca https icfitaleonet careersection icf_prof_ext jobdetailftllangenjob1500001484 senior account manager northern ca https icfitaleonet careersection icf_prof_ext jobdetailftllangenjob1500003444 account manager northern ca https icfitaleonet careersection icf_prof_ext jobdetailftllangenjob1500003445 senior energy engineer san francisco https icfitaleonet careersection icf_prof_ext jobdetailftllangenjob1500003399 icf has the following urgent positions available energy efficiency account manager los angeles https icfitaleonet careersection icf_prof_ext jobdetailftllangenjob1500001686 biology team manager https icfitaleonet careersection icf_prof_ext jobdetailftllangenjob1500001341 energy efficiency account manager portland https icfitaleonet careersection icf_prof_ext jobdetailftllangenjob1500002071 senior ceqa nepa transportation manager https icfitaleonet careersection icf_prof_ext jobdetailftllangenjob1500001811 dedicated corporate recruiter with over 15 years of cradle to grave recruiting experience within the engineering energy efficiency and environmental consulting industries proven track record of placing executives business line leaders principals operation managers project managers project production staff new graduates and interns develop recruiting strategies to identify top level candidates capable of managing a heavy workload covering large geographic regions and multiple business lines while supervising recruiting staff location orange county california area industry renewables environment dedicated corporate recruiter with over 15 years of cradle to grave recruiting senior recruiter at icf international,['taleo'],[],['taleo'],[],[],['taleo'],[],0,0,1,0.0,0.0,0.0
458,Xh7IQczb254KFudc6VS08Q_0000,ive been working in corporate business for over 12 years working my way from door to door sales to director level specialising in building partner relationships indirect sales channels direct sales business management on all levels marketing strategies and implementing business processes my experience ranges from b2c to b2b but it is mainly dealing with large corporate clientele sme businesses large business associations and b2b businesses throughout europe and north america i am also a motivational speaker entrepreneur and host of tim talks a weekly show on weds 10pmmidnight on wwwnovaradiocouk drawing from experiences of my journey from being homeless and battling addiction to how positive thinking focus patience persistence and hustle allowed me to turn my life around and become successful in business if you have wanted to talk please call me 07595944057 or email me on timstrange22 outlookcom ive been working in the utility management sector for well over 10 years dealing with all aspects of both residential and commercial utilities i specialise in partner relationships utility management strategies and procurement for partners clients helping them understand their utilities and make decision making easier managing the partner channel our team work with large business associations and b2b businesses looking to add utility management as an additional service to help their clients manage their utility cost better i work closely with our partners working on developing the relationships and working on marketing strategies catered to their individual clients needs thus giving them an easier option to manage their utilities if you have any questions on becoming a partner or want a utility management plan for your business please feel free to contact me on 0191 425 4720 ive been working in the energy sector for well over 10 years dealing with all aspects of both residential and business energy i specialize in procurement and consumption reduction strategies for businesses both in the sme and corporate sector working within the partner channel ive worked with large businesses and associations offering services and membership benefits to their clientele this also includes training and developing the partnerships aswell as marketing strategies to implement our service offering into their current customer services if you had any questions on becoming a partner or want an energy procurement strategy catered for your businesses needs please contact me on 0191 425 4720 ive been working in the utility sector for over 10 years specialising in building partner relationships indirect sales channels and utility management helping clients understand their utilities better my experience is mainly in leading teams and working with corporate clientele large business associations and b2b businesses throughout europe and north america working with our partners we add additional services to their portfolio helping their customers both understand and manage their business utilities if you have any questions please contact me 07595944057 or via email at timstrange22 outlookcom partner channel manager creating partnerships to help their clients save time effort and money senior indirect business development manager at utility alliance head of partnership managers,['outlook'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
459,XhhDUzCCClYYKHLX2lPrOw_0000,i have been working on integrated payroll and hris development and implementation since 1995 and have experience in all aspects of the software development and implementation life cycle including product management requirements analysis software design software development system implementation application consultancy project planning and client training i started with nga human resources formerly mdis and northgateis as a developer working on resourcelink using the proiv rapid development language i worked my way up to senior business analyst and team leader moving to the usa to focus on developing resourcelink for the us and canadian markets since 2013 i have been working on hrx exchange an integration middle ware system linking market leading hr systems to ngas global payroll network first as a architect designer and now as the product manager i hold the ipp diploma in payroll management uk2004 i have been working on integrated payroll and hris development and implementation since 1995 and have experience in most aspects of the product life cycle including nproduct strategy requirements analysis software design software development implementation product consultancy project planning and customer trainingnni hold the ipp diploma in payroll management uk which i took in 2004 payroll exchange product management at nga human resources payroll exchange product manager at nga human resources,['hrx'],['hrx'],['hrx'],['hrx'],[],[],[],1,0,0,1.0,1.0,1.0
460,XjGzlAEvHz5obW9ieD1NPg_0000,im a passionate accomplished brand marketing specialist with 20 years of experience in building strong brands ive worked across a range of sectors including fmcg consumer goods financial services automotive healthcare travel and energy i believe brands grow through a magic combination of a wellinformed strategy and brilliant people who are empowered to make that strategy a practical reality my background of clientside and consultancy experience has allowed me to use my strategy skills to help others grow their brands to get my hands dirty building brands myself and also let me discover the power of enlisting passionate people to help with the challenge im a passionate accomplished brand developer with c 20 years of experience in building strong brands ive worked across a range of sectors including fmcg consumer goods financial services automotive healthcare travel and energy i believe brands grow through a magic combination of a wellinformed strategy and brilliant people who are empowered to make that strategy a practical reality my background of clientside and consultancy experience has allowed me to use my strategy skills to help others grow their brands to get my hands dirty building brands myself and also let me discover the power of enlisting passionate people to help with the challenge energetic and passionate marketing leader with 15 years experience in building strong brands in both clientside consultancy roles covering fmcg consumer goods financial services automotive healthcare energy and more director at kantar consulting brand director at added value,['kantar'],['kantar'],['kantar'],['kantar'],[],[],[],1,0,0,1.0,1.0,1.0
461,xKdWriSIGAdWxDecnzsMIQ_0000,im currently the creative director coowner at authenticweb ive worked in a variety of areas within the fields of advertising film web and animation ive held positions as a graphic designer visual effects artist production assistant animator and editor i also teach graphic design digital media classes and enjoy my role as an educator in addition to my creative work specialties visual effects web development design editing animation adobe after effects maya adobe photoshop illustrator final cut pro avid adobe flash dreamweaver teaching in higher education web development design digital media im currently the art director coowner at authenticweb ive worked in a variety of areas within the fields of advertising film web and animation ive held positions as a graphic designer visual effects artist production assistant animator and editor i also teach graphic design digital media classes and enjoy my role as an educator in addition to my creative worknnspecialties visual effects web development design editing animation nadobe after effects maya adobe photoshop illustrator final cut pro avid adobe flash dreamweavernteaching in higher education web development design digital media course director web design development at full sail university creative director authenticweb application development and maintenance,"['adobe photoshop', 'adobe']",['adobe photoshop'],['adobe photoshop'],['adobe photoshop'],[],[],[],1,0,0,1.0,1.0,1.0
462,xkwEEHbp0r1GxH9KG6MbLg_0000,avec une exprience de plus de quatre ans mon actif dans la profession de commerciale et diplme de luniversit de droit de pirre mendes france je suis parfaitement en mesure dendosser les responsabilits inhrentes la fonction de cadre mon parcours ma permis de dvelopper mon esprit stratgique et je suis tout fait mme de dfinir une politique commerciale mon esprit dquipe est aiguis et me permet ainsi dtre un vritable moteur pour mes troupes a results driven professional who has over five years sales experience with products that are considered technical and complex able to aggressively drive sales growth and profits by developing a friendly well trained sales team who are always highly visible to customers and responsive to their needs i have a handson style of management and one of my key strengths is the ability to generate business insights from diverse data sources sales manager chez sheraton hotel djibouti senior executive sales chez qatar airways,['cadre'],[],[],[],[],[],[],0,0,0,0.0,0.0,0.0
463,xl2DbJBZRmVJZZJjA7HbBw_0000,a corporate finance and investment research professional with over 6 years of experience in equity capital raise ipo ma sourcing evaluating closure and integration and primary and secondary research currently working with the indian capital markets on fund raising projects was previously part of one of the most active investing teams in the country closing 16 acquisitions over 3 years and also leading one of the most successful oversubscribed ipos in india a chartered accountant and finance enthusiast with 25 years of experience covering fixed income issuances researching and analysing a portfolio of around 40 issuers writing co branded opinionated credit reports for a leading european private banking client prior to working as a fixed income and credit analyst completed three and half years of articleship internship at an audit firm developing an apptitude for financial reporting and financial statement analysis a corporate finance and investment research professional with over 4 years of experience in ma sourcing evaluating closure and integration equity capital raise ipo and primary and secondary research currently part of the ma team at quess corp limited indias largest business services company which has closed 12 acquisitions over the past 3 years and also led the most successful ipo in india in terms of oversubscription over the past 10 years senior analyst at ikya human capital solutions ltd senior analyst at quess corp limited growth and strategy professional senior analyst at quess corp ltd,['ikya'],['ikya'],['ikya'],['ikya'],[],[],[],1,0,0,1.0,1.0,1.0
